customer_id,total_spent,latest_purchased_brand,latest_brand_tier,most_purchased_brand,most_purchased_brand_tier,latest_brand_name,most_purchased_brand_name
747,11831.3359,9,high,7,mid,Trek,"Sun Bicycles"
747,11831.3359,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
509,11787.5533,2,mid,2,mid,Haro,Haro
509,11787.5533,8,high,2,mid,Surly,Haro
509,11787.5533,9,high,2,mid,Trek,Haro
509,11787.5533,1,mid,2,mid,Electra,Haro
104,11776.4101,9,high,1,mid,Trek,Electra
104,11776.4101,1,mid,1,mid,Electra,Electra
104,11776.4101,1,mid,1,mid,Electra,Electra
104,11776.4101,7,mid,1,mid,"Sun Bicycles",Electra
48,11705.8520,1,mid,1,mid,Electra,Electra
48,11705.8520,7,mid,1,mid,"Sun Bicycles",Electra
48,11705.8520,1,mid,1,mid,Electra,Electra
48,11705.8520,3,high,1,mid,Heller,Electra
48,11705.8520,1,mid,1,mid,Electra,Electra
473,11596.4289,8,high,1,mid,Surly,Electra
473,11596.4289,1,mid,1,mid,Electra,Electra
473,11596.4289,1,mid,1,mid,Electra,Electra
473,11596.4289,9,high,1,mid,Trek,Electra
473,11596.4289,1,mid,1,mid,Electra,Electra
871,11588.6474,9,high,8,high,Trek,Surly
871,11588.6474,7,mid,8,high,"Sun Bicycles",Surly
871,11588.6474,2,mid,8,high,Haro,Surly
871,11588.6474,8,high,8,high,Surly,Surly
871,11588.6474,1,mid,8,high,Electra,Surly
583,11578.6544,9,high,1,mid,Trek,Electra
583,11578.6544,1,mid,1,mid,Electra,Electra
583,11578.6544,1,mid,1,mid,Electra,Electra
583,11578.6544,8,high,1,mid,Surly,Electra
583,11578.6544,1,mid,1,mid,Electra,Electra
627,11479.5394,9,high,9,high,Trek,Trek
627,11479.5394,1,mid,9,high,Electra,Trek
627,11479.5394,3,high,9,high,Heller,Trek
627,11479.5394,9,high,9,high,Trek,Trek
275,11476.5364,9,high,5,mid,Trek,Ritchey
275,11476.5364,8,high,5,mid,Surly,Ritchey
275,11476.5364,7,mid,5,mid,"Sun Bicycles",Ritchey
275,11476.5364,2,mid,5,mid,Haro,Ritchey
275,11476.5364,5,mid,5,mid,Ritchey,Ritchey
224,11471.8954,2,mid,8,high,Haro,Surly
224,11471.8954,9,high,8,high,Trek,Surly
224,11471.8954,1,mid,8,high,Electra,Surly
224,11471.8954,8,high,8,high,Surly,Surly
224,11471.8954,2,mid,8,high,Haro,Surly
462,11463.9580,9,high,9,high,Trek,Trek
462,11463.9580,9,high,9,high,Trek,Trek
462,11463.9580,9,high,9,high,Trek,Trek
350,11462.5954,8,high,8,high,Surly,Surly
350,11462.5954,8,high,8,high,Surly,Surly
350,11462.5954,1,mid,8,high,Electra,Surly
350,11462.5954,9,high,8,high,Trek,Surly
1136,11428.6530,8,high,9,high,Surly,Trek
1136,11428.6530,9,high,9,high,Trek,Trek
1136,11428.6530,4,low,9,high,"Pure Cycles",Trek
1136,11428.6530,2,mid,9,high,Haro,Trek
1136,11428.6530,9,high,9,high,Trek,Trek
541,11406.4285,5,mid,9,high,Ritchey,Trek
541,11406.4285,1,mid,9,high,Electra,Trek
541,11406.4285,9,high,9,high,Trek,Trek
541,11406.4285,1,mid,9,high,Electra,Trek
541,11406.4285,9,high,9,high,Trek,Trek
375,11391.4300,9,high,1,mid,Trek,Electra
375,11391.4300,8,high,1,mid,Surly,Electra
375,11391.4300,1,mid,1,mid,Electra,Electra
375,11391.4300,1,mid,1,mid,Electra,Electra
375,11391.4300,1,mid,1,mid,Electra,Electra
415,11349.9574,9,high,9,high,Trek,Trek
415,11349.9574,9,high,9,high,Trek,Trek
415,11349.9574,1,mid,9,high,Electra,Trek
780,11314.0730,9,high,9,high,Trek,Trek
780,11314.0730,8,high,9,high,Surly,Trek
780,11314.0730,9,high,9,high,Trek,Trek
1284,11299.9720,9,high,9,high,Trek,Trek
1284,11299.9720,9,high,9,high,Trek,Trek
1423,11238.6544,1,mid,1,mid,Electra,Electra
1423,11238.6544,7,mid,1,mid,"Sun Bicycles",Electra
1423,11238.6544,8,high,1,mid,Surly,Electra
1423,11238.6544,9,high,1,mid,Trek,Electra
547,11183.0434,2,mid,9,high,Haro,Trek
547,11183.0434,1,mid,9,high,Electra,Trek
547,11183.0434,9,high,9,high,Trek,Trek
547,11183.0434,9,high,9,high,Trek,Trek
1348,11183.0335,1,mid,9,high,Electra,Trek
1348,11183.0335,4,low,9,high,"Pure Cycles",Trek
1348,11183.0335,4,low,9,high,"Pure Cycles",Trek
1348,11183.0335,9,high,9,high,Trek,Trek
1348,11183.0335,9,high,9,high,Trek,Trek
65,11151.6045,9,high,9,high,Trek,Trek
65,11151.6045,1,mid,9,high,Electra,Trek
880,11120.3254,9,high,9,high,Trek,Trek
880,11120.3254,8,high,9,high,Surly,Trek
880,11120.3254,1,mid,9,high,Electra,Trek
880,11120.3254,9,high,9,high,Trek,Trek
880,11120.3254,9,high,9,high,Trek,Trek
20,11102.4700,1,mid,8,high,Electra,Surly
798,11062.4171,7,mid,9,high,"Sun Bicycles",Trek
798,11062.4171,9,high,9,high,Trek,Trek
798,11062.4171,3,high,9,high,Heller,Trek
798,11062.4171,9,high,9,high,Trek,Trek
798,11062.4171,9,high,9,high,Trek,Trek
295,11055.9410,9,high,9,high,Trek,Trek
295,11055.9410,7,mid,9,high,"Sun Bicycles",Trek
295,11055.9410,9,high,9,high,Trek,Trek
295,11055.9410,9,high,9,high,Trek,Trek
295,11055.9410,8,high,9,high,Surly,Trek
609,11035.8480,7,mid,9,high,"Sun Bicycles",Trek
609,11035.8480,9,high,9,high,Trek,Trek
609,11035.8480,9,high,9,high,Trek,Trek
609,11035.8480,1,mid,9,high,Electra,Trek
34,11035.7581,9,high,9,high,Trek,Trek
34,11035.7581,9,high,9,high,Trek,Trek
34,11035.7581,9,high,9,high,Trek,Trek
159,11013.9345,1,mid,1,mid,Electra,Electra
159,11013.9345,9,high,1,mid,Trek,Electra
159,11013.9345,8,high,1,mid,Surly,Electra
159,11013.9345,1,mid,1,mid,Electra,Electra
783,10998.0295,9,high,9,high,Trek,Trek
783,10998.0295,9,high,9,high,Trek,Trek
783,10998.0295,1,mid,9,high,Electra,Trek
783,10998.0295,1,mid,9,high,Electra,Trek
783,10998.0295,7,mid,9,high,"Sun Bicycles",Trek
997,10986.9040,8,high,9,high,Surly,Trek
997,10986.9040,1,mid,9,high,Electra,Trek
997,10986.9040,9,high,9,high,Trek,Trek
997,10986.9040,9,high,9,high,Trek,Trek
810,10951.5614,8,high,7,mid,Surly,"Sun Bicycles"
810,10951.5614,9,high,7,mid,Trek,"Sun Bicycles"
810,10951.5614,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
810,10951.5614,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
196,10949.9468,9,high,9,high,Trek,Trek
196,10949.9468,7,mid,9,high,"Sun Bicycles",Trek
196,10949.9468,9,high,9,high,Trek,Trek
245,10869.9637,1,mid,9,high,Electra,Trek
245,10869.9637,9,high,9,high,Trek,Trek
245,10869.9637,9,high,9,high,Trek,Trek
403,10866.9622,1,mid,9,high,Electra,Trek
403,10866.9622,9,high,9,high,Trek,Trek
403,10866.9622,9,high,9,high,Trek,Trek
89,10805.3354,9,high,9,high,Trek,Trek
68,10802.6294,1,mid,1,mid,Electra,Electra
550,10794.3537,1,mid,7,mid,Electra,"Sun Bicycles"
550,10794.3537,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
550,10794.3537,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
550,10794.3537,9,high,7,mid,Trek,"Sun Bicycles"
1018,10792.2470,7,mid,9,high,"Sun Bicycles",Trek
1018,10792.2470,9,high,9,high,Trek,Trek
1018,10792.2470,9,high,9,high,Trek,Trek
888,10728.4385,9,high,9,high,Trek,Trek
888,10728.4385,9,high,9,high,Trek,Trek
888,10728.4385,9,high,9,high,Trek,Trek
888,10728.4385,2,mid,9,high,Haro,Trek
888,10728.4385,1,mid,9,high,Electra,Trek
27,10719.0988,1,mid,1,mid,Electra,Electra
27,10719.0988,1,mid,1,mid,Electra,Electra
27,10719.0988,2,mid,1,mid,Haro,Electra
27,10719.0988,1,mid,1,mid,Electra,Electra
815,10620.0449,8,high,8,high,Surly,Surly
815,10620.0449,9,high,8,high,Trek,Surly
815,10620.0449,8,high,8,high,Surly,Surly
815,10620.0449,1,mid,8,high,Electra,Surly
815,10620.0449,8,high,8,high,Surly,Surly
1312,10617.9730,9,high,9,high,Trek,Trek
1312,10617.9730,2,mid,9,high,Haro,Trek
576,10574.9624,1,mid,9,high,Electra,Trek
576,10574.9624,9,high,9,high,Trek,Trek
576,10574.9624,9,high,9,high,Trek,Trek
247,10570.4719,9,high,9,high,Trek,Trek
247,10570.4719,8,high,9,high,Surly,Trek
1205,10563.6480,1,mid,8,high,Electra,Surly
1205,10563.6480,9,high,8,high,Trek,Surly
1205,10563.6480,8,high,8,high,Surly,Surly
1205,10563.6480,8,high,8,high,Surly,Surly
1138,10541.9632,1,mid,9,high,Electra,Trek
1138,10541.9632,9,high,9,high,Trek,Trek
1138,10541.9632,9,high,9,high,Trek,Trek
1138,10541.9632,9,high,9,high,Trek,Trek
867,10529.9630,9,high,9,high,Trek,Trek
867,10529.9630,9,high,9,high,Trek,Trek
1443,10372.0934,9,high,9,high,Trek,Trek
1443,10372.0934,1,mid,9,high,Electra,Trek
1443,10372.0934,9,high,9,high,Trek,Trek
1443,10372.0934,1,mid,9,high,Electra,Trek
1443,10372.0934,8,high,9,high,Surly,Trek
1440,10360.2550,4,low,3,high,"Pure Cycles",Heller
1440,10360.2550,8,high,3,high,Surly,Heller
1440,10360.2550,9,high,3,high,Trek,Heller
1440,10360.2550,1,mid,3,high,Electra,Heller
1440,10360.2550,3,high,3,high,Heller,Heller
30,10355.3908,1,mid,1,mid,Electra,Electra
30,10355.3908,1,mid,1,mid,Electra,Electra
30,10355.3908,1,mid,1,mid,Electra,Electra
30,10355.3908,9,high,1,mid,Trek,Electra
543,10336.9624,1,mid,1,mid,Electra,Electra
543,10336.9624,1,mid,1,mid,Electra,Electra
543,10336.9624,9,high,1,mid,Trek,Electra
147,10322.9721,9,high,9,high,Trek,Trek
147,10322.9721,9,high,9,high,Trek,Trek
126,10314.9248,1,mid,9,high,Electra,Trek
126,10314.9248,6,low,9,high,Strider,Trek
126,10314.9248,2,mid,9,high,Haro,Trek
126,10314.9248,9,high,9,high,Trek,Trek
126,10314.9248,9,high,9,high,Trek,Trek
255,10269.8557,9,high,9,high,Trek,Trek
255,10269.8557,8,high,9,high,Surly,Trek
255,10269.8557,7,mid,9,high,"Sun Bicycles",Trek
255,10269.8557,1,mid,9,high,Electra,Trek
255,10269.8557,9,high,9,high,Trek,Trek
463,10266.9542,9,high,9,high,Trek,Trek
463,10266.9542,6,low,9,high,Strider,Trek
463,10266.9542,1,mid,9,high,Electra,Trek
463,10266.9542,9,high,9,high,Trek,Trek
259,10231.0464,1,mid,9,high,Electra,Trek
259,10231.0464,9,high,9,high,Trek,Trek
259,10231.0464,8,high,9,high,Surly,Trek
259,10231.0464,1,mid,9,high,Electra,Trek
259,10231.0464,9,high,9,high,Trek,Trek
1368,10216.2360,9,high,1,mid,Trek,Electra
1368,10216.2360,3,high,1,mid,Heller,Electra
1368,10216.2360,1,mid,1,mid,Electra,Electra
1368,10216.2360,1,mid,1,mid,Electra,Electra
1368,10216.2360,1,mid,1,mid,Electra,Electra
715,10187.9451,2,mid,7,mid,Haro,"Sun Bicycles"
715,10187.9451,9,high,7,mid,Trek,"Sun Bicycles"
715,10187.9451,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
715,10187.9451,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
715,10187.9451,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
844,10186.6285,9,high,9,high,Trek,Trek
844,10186.6285,7,mid,9,high,"Sun Bicycles",Trek
844,10186.6285,8,high,9,high,Surly,Trek
844,10186.6285,9,high,9,high,Trek,Trek
844,10186.6285,7,mid,9,high,"Sun Bicycles",Trek
239,10156.8968,1,mid,1,mid,Electra,Electra
239,10156.8968,9,high,1,mid,Trek,Electra
239,10156.8968,9,high,1,mid,Trek,Electra
824,10132.3624,1,mid,9,high,Electra,Trek
824,10132.3624,9,high,9,high,Trek,Trek
1225,10050.6281,1,mid,8,high,Electra,Surly
1225,10050.6281,8,high,8,high,Surly,Surly
1225,10050.6281,1,mid,8,high,Electra,Surly
1225,10050.6281,8,high,8,high,Surly,Surly
1225,10050.6281,9,high,8,high,Trek,Surly
320,10047.4245,7,mid,9,high,"Sun Bicycles",Trek
320,10047.4245,9,high,9,high,Trek,Trek
240,9959.0962,1,mid,1,mid,Electra,Electra
240,9959.0962,9,high,1,mid,Trek,Electra
594,9942.1400,1,mid,1,mid,Electra,Electra
594,9942.1400,1,mid,1,mid,Electra,Electra
594,9942.1400,9,high,1,mid,Trek,Electra
594,9942.1400,7,mid,1,mid,"Sun Bicycles",Electra
594,9942.1400,9,high,1,mid,Trek,Electra
492,9927.5559,4,low,5,mid,"Pure Cycles",Ritchey
492,9927.5559,5,mid,5,mid,Ritchey,Ritchey
492,9927.5559,9,high,5,mid,Trek,Ritchey
492,9927.5559,1,mid,5,mid,Electra,Ritchey
886,9927.2049,1,mid,9,high,Electra,Trek
886,9927.2049,9,high,9,high,Trek,Trek
886,9927.2049,4,low,9,high,"Pure Cycles",Trek
886,9927.2049,7,mid,9,high,"Sun Bicycles",Trek
886,9927.2049,9,high,9,high,Trek,Trek
1439,9919.9210,9,high,1,mid,Trek,Electra
1439,9919.9210,1,mid,1,mid,Electra,Electra
1439,9919.9210,1,mid,1,mid,Electra,Electra
1439,9919.9210,7,mid,1,mid,"Sun Bicycles",Electra
1439,9919.9210,7,mid,1,mid,"Sun Bicycles",Electra
60,9919.3294,2,mid,1,mid,Haro,Electra
60,9919.3294,2,mid,1,mid,Haro,Electra
60,9919.3294,1,mid,1,mid,Electra,Electra
60,9919.3294,1,mid,1,mid,Electra,Electra
60,9919.3294,1,mid,1,mid,Electra,Electra
544,9908.4642,9,high,9,high,Trek,Trek
544,9908.4642,9,high,9,high,Trek,Trek
544,9908.4642,7,mid,9,high,"Sun Bicycles",Trek
544,9908.4642,9,high,9,high,Trek,Trek
1034,9874.6525,1,mid,1,mid,Electra,Electra
1034,9874.6525,8,high,1,mid,Surly,Electra
1034,9874.6525,1,mid,1,mid,Electra,Electra
1034,9874.6525,9,high,1,mid,Trek,Electra
356,9865.4727,9,high,9,high,Trek,Trek
356,9865.4727,9,high,9,high,Trek,Trek
838,9849.0740,9,high,9,high,Trek,Trek
838,9849.0740,9,high,9,high,Trek,Trek
838,9849.0740,8,high,9,high,Surly,Trek
421,9838.4455,9,high,9,high,Trek,Trek
421,9838.4455,1,mid,9,high,Electra,Trek
421,9838.4455,9,high,9,high,Trek,Trek
421,9838.4455,8,high,9,high,Surly,Trek
186,9833.6547,9,high,9,high,Trek,Trek
186,9833.6547,9,high,9,high,Trek,Trek
186,9833.6547,1,mid,9,high,Electra,Trek
88,9805.2464,9,high,1,mid,Trek,Electra
88,9805.2464,7,mid,1,mid,"Sun Bicycles",Electra
88,9805.2464,9,high,1,mid,Trek,Electra
345,9728.9827,9,high,9,high,Trek,Trek
345,9728.9827,9,high,9,high,Trek,Trek
1415,9725.8374,9,high,8,high,Trek,Surly
1415,9725.8374,8,high,8,high,Surly,Surly
1415,9725.8374,8,high,8,high,Surly,Surly
1415,9725.8374,1,mid,8,high,Electra,Surly
1415,9725.8374,7,mid,8,high,"Sun Bicycles",Surly
983,9712.9515,1,mid,9,high,Electra,Trek
983,9712.9515,9,high,9,high,Trek,Trek
983,9712.9515,5,mid,9,high,Ritchey,Trek
983,9712.9515,7,mid,9,high,"Sun Bicycles",Trek
983,9712.9515,9,high,9,high,Trek,Trek
499,9704.9449,1,mid,8,high,Electra,Surly
499,9704.9449,9,high,8,high,Trek,Surly
499,9704.9449,9,high,8,high,Trek,Surly
499,9704.9449,8,high,8,high,Surly,Surly
499,9704.9449,8,high,8,high,Surly,Surly
411,9673.8444,8,high,9,high,Surly,Trek
411,9673.8444,1,mid,9,high,Electra,Trek
411,9673.8444,9,high,9,high,Trek,Trek
598,9645.3834,7,mid,9,high,"Sun Bicycles",Trek
598,9645.3834,9,high,9,high,Trek,Trek
15,9586.8018,8,high,9,high,Surly,Trek
15,9586.8018,9,high,9,high,Trek,Trek
80,9563.3381,1,mid,1,mid,Electra,Electra
80,9563.3381,1,mid,1,mid,Electra,Electra
80,9563.3381,1,mid,1,mid,Electra,Electra
738,9532.3529,1,mid,1,mid,Electra,Electra
738,9532.3529,1,mid,1,mid,Electra,Electra
738,9532.3529,8,high,1,mid,Surly,Electra
738,9532.3529,9,high,1,mid,Trek,Electra
26,9514.0705,9,high,8,high,Trek,Surly
26,9514.0705,2,mid,8,high,Haro,Surly
26,9514.0705,8,high,8,high,Surly,Surly
26,9514.0705,7,mid,8,high,"Sun Bicycles",Surly
26,9514.0705,6,low,8,high,Strider,Surly
329,9499.9810,9,high,9,high,Trek,Trek
1261,9497.1720,4,low,9,high,"Pure Cycles",Trek
1261,9497.1720,9,high,9,high,Trek,Trek
1261,9497.1720,8,high,9,high,Surly,Trek
1261,9497.1720,1,mid,9,high,Electra,Trek
1010,9479.9557,1,mid,1,mid,Electra,Electra
1010,9479.9557,1,mid,1,mid,Electra,Electra
1010,9479.9557,9,high,1,mid,Trek,Electra
1010,9479.9557,1,mid,1,mid,Electra,Electra
298,9474.9404,1,mid,9,high,Electra,Trek
298,9474.9404,9,high,9,high,Trek,Trek
298,9474.9404,9,high,9,high,Trek,Trek
298,9474.9404,1,mid,9,high,Electra,Trek
120,9425.1668,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
120,9425.1668,9,high,7,mid,Trek,"Sun Bicycles"
120,9425.1668,9,high,7,mid,Trek,"Sun Bicycles"
120,9425.1668,5,mid,7,mid,Ritchey,"Sun Bicycles"
120,9425.1668,9,high,7,mid,Trek,"Sun Bicycles"
559,9408.7878,1,mid,1,mid,Electra,Electra
559,9408.7878,9,high,1,mid,Trek,Electra
559,9408.7878,8,high,1,mid,Surly,Electra
559,9408.7878,1,mid,1,mid,Electra,Electra
1051,9399.9650,9,high,9,high,Trek,Trek
1051,9399.9650,9,high,9,high,Trek,Trek
1051,9399.9650,9,high,9,high,Trek,Trek
802,9385.1020,1,mid,9,high,Electra,Trek
802,9385.1020,4,low,9,high,"Pure Cycles",Trek
802,9385.1020,9,high,9,high,Trek,Trek
1201,9372.3701,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1201,9372.3701,9,high,7,mid,Trek,"Sun Bicycles"
1201,9372.3701,8,high,7,mid,Surly,"Sun Bicycles"
1201,9372.3701,1,mid,7,mid,Electra,"Sun Bicycles"
1201,9372.3701,7,mid,7,mid,"Sun Bicycles","Sun Bicycles"
1436,9334.5094,7,mid,9,high,"Sun Bicycles",Trek
1436,9334.5094,1,mid,9,high,Electra,Trek
1436,9334.5094,9,high,9,high,Trek,Trek
1436,9334.5094,9,high,9,high,Trek,Trek
1436,9334.5094,9,high,9,high,Trek,Trek
279,9327.7380,8,high,8,high,Surly,Surly
279,9327.7380,9,high,8,high,Trek,Surly
279,9327.7380,7,mid,8,high,"Sun Bicycles",Surly
279,9327.7380,1,mid,8,high,Electra,Surly
920,9314.8357,8,high,9,high,Surly,Trek
920,9314.8357,9,high,9,high,Trek,Trek
920,9314.8357,9,high,9,high,Trek,Trek
920,9314.8357,1,mid,9,high,Electra,Trek
920,9314.8357,7,mid,9,high,"Sun Bicycles",Trek
1165,9301.9304,1,mid,1,mid,Electra,Electra
1165,9301.9304,1,mid,1,mid,Electra,Electra
1165,9301.9304,1,mid,1,mid,Electra,Electra
1165,9301.9304,9,high,1,mid,Trek,Electra
1165,9301.9304,1,mid,1,mid,Electra,Electra
661,9287.9439,9,high,8,high,Trek,Surly
661,9287.9439,8,high,8,high,Surly,Surly
661,9287.9439,7,mid,8,high,"Sun Bicycles",Surly
661,9287.9439,1,mid,8,high,Electra,Surly
1349,9278.6539,1,mid,5,mid,Electra,Ritchey
1349,9278.6539,5,mid,5,mid,Ritchey,Ritchey
1349,9278.6539,9,high,5,mid,Trek,Ritchey
1349,9278.6539,4,low,5,mid,"Pure Cycles",Ritchey
794,9274.9654,9,high,9,high,Trek,Trek
794,9274.9654,9,high,9,high,Trek,Trek
794,9274.9654,1,mid,9,high,Electra,Trek
230,9211.5230,8,high,9,high,Surly,Trek
230,9211.5230,9,high,9,high,Trek,Trek
230,9211.5230,1,mid,9,high,Electra,Trek
755,9210.7184,3,high,1,mid,Heller,Electra
755,9210.7184,1,mid,1,mid,Electra,Electra
755,9210.7184,9,high,1,mid,Trek,Electra
755,9210.7184,1,mid,1,mid,Electra,Electra
755,9210.7184,5,mid,1,mid,Ritchey,Electra
42,9205.1175,1,mid,1,mid,Electra,Electra
42,9205.1175,4,low,1,mid,"Pure Cycles",Electra
42,9205.1175,9,high,1,mid,Trek,Electra
42,9205.1175,1,mid,1,mid,Electra,Electra
1441,9173.3817,9,high,9,high,Trek,Trek
1441,9173.3817,8,high,9,high,Surly,Trek
1441,9173.3817,9,high,9,high,Trek,Trek
282,9163.4289,1,mid,1,mid,Electra,Electra
282,9163.4289,1,mid,1,mid,Electra,Electra
282,9163.4289,1,mid,1,mid,Electra,Electra
282,9163.4289,9,high,1,mid,Trek,Electra
282,9163.4289,1,mid,1,mid,Electra,Electra
836,9161.9460,2,mid,9,high,Haro,Trek
836,9161.9460,9,high,9,high,Trek,Trek
836,9161.9460,9,high,9,high,Trek,Trek
836,9161.9460,7,mid,9,high,"Sun Bicycles",Trek
340,9157.7560,8,high,8,high,Surly,Surly
340,9157.7560,8,high,8,high,Surly,Surly
340,9157.7560,9,high,8,high,Trek,Surly
340,9157.7560,8,high,8,high,Surly,Surly
517,9044.9270,9,high,9,high,Trek,Trek
517,9044.9270,4,low,9,high,"Pure Cycles",Trek
517,9044.9270,9,high,9,high,Trek,Trek
517,9044.9270,9,high,9,high,Trek,Trek
732,8975.1570,4,low,1,mid,"Pure Cycles",Electra
732,8975.1570,1,mid,1,mid,Electra,Electra
732,8975.1570,9,high,1,mid,Trek,Electra
732,8975.1570,1,mid,1,mid,Electra,Electra
90,8956.7850,9,high,1,mid,Trek,Electra
90,8956.7850,1,mid,1,mid,Electra,Electra
90,8956.7850,8,high,1,mid,Surly,Electra
444,8945.7500,9,high,9,high,Trek,Trek
444,8945.7500,1,mid,9,high,Electra,Trek
444,8945.7500,8,high,9,high,Surly,Trek
444,8945.7500,9,high,9,high,Trek,Trek
1279,8936.4460,7,mid,9,high,"Sun Bicycles",Trek
1279,8936.4460,8,high,9,high,Surly,Trek
1279,8936.4460,9,high,9,high,Trek,Trek
1279,8936.4460,9,high,9,high,Trek,Trek
46,8902.5066,1,mid,1,mid,Electra,Electra
46,8902.5066,1,mid,1,mid,Electra,Electra
251,8879.4529,1,mid,1,mid,Electra,Electra
251,8879.4529,1,mid,1,mid,Electra,Electra
251,8879.4529,9,high,1,mid,Trek,Electra
893,8820.1505,4,low,9,high,"Pure Cycles",Trek
893,8820.1505,9,high,9,high,Trek,Trek
893,8820.1505,9,high,9,high,Trek,Trek
893,8820.1505,1,mid,9,high,Electra,Trek
893,8820.1505,7,mid,9,high,"Sun Bicycles",Trek
959,8816.9544,1,mid,8,high,Electra,Surly
959,8816.9544,8,high,8,high,Surly,Surly
959,8816.9544,9,high,8,high,Trek,Surly
1031,8787.1297,1,mid,1,mid,Electra,Electra
1031,8787.1297,1,mid,1,mid,Electra,Electra
1031,8787.1297,9,high,1,mid,Trek,Electra
1031,8787.1297,7,mid,1,mid,"Sun Bicycles",Electra
1031,8787.1297,1,mid,1,mid,Electra,Electra
64,8778.1311,1,mid,1,mid,Electra,Electra
587,8763.9644,8,high,8,high,Surly,Surly
587,8763.9644,9,high,8,high,Trek,Surly
587,8763.9644,1,mid,8,high,Electra,Surly
328,8740.9660,9,high,9,high,Trek,Trek
328,8740.9660,9,high,9,high,Trek,Trek
328,8740.9660,1,mid,9,high,Electra,Trek
713,8712.8466,9,high,9,high,Trek,Trek
713,8712.8466,7,mid,9,high,"Sun Bicycles",Trek
713,8712.8466,1,mid,9,high,Electra,Trek
713,8712.8466,9,high,9,high,Trek,Trek
713,8712.8466,9,high,9,high,Trek,Trek
145,8696.0720,9,high,9,high,Trek,Trek
145,8696.0720,4,low,9,high,"Pure Cycles",Trek
145,8696.0720,1,mid,9,high,Electra,Trek
610,8696.0720,9,high,9,high,Trek,Trek
610,8696.0720,8,high,9,high,Surly,Trek
610,8696.0720,1,mid,9,high,Electra,Trek
252,8587.3970,3,high,3,high,Heller,Heller
252,8587.3970,9,high,3,high,Trek,Heller
252,8587.3970,1,mid,3,high,Electra,Heller
252,8587.3970,8,high,3,high,Surly,Heller
666,8570.9665,9,high,8,high,Trek,Surly
666,8570.9665,2,mid,8,high,Haro,Surly
666,8570.9665,8,high,8,high,Surly,Surly
666,8570.9665,7,mid,8,high,"Sun Bicycles",Surly
272,8561.2627,1,mid,9,high,Electra,Trek
272,8561.2627,8,high,9,high,Surly,Trek
272,8561.2627,9,high,9,high,Trek,Trek
272,8561.2627,1,mid,9,high,Electra,Trek
272,8561.2627,9,high,9,high,Trek,Trek
649,8550.0527,8,high,8,high,Surly,Surly
649,8550.0527,1,mid,8,high,Electra,Surly
649,8550.0527,9,high,8,high,Trek,Surly
1333,8534.3743,8,high,8,high,Surly,Surly
1333,8534.3743,8,high,8,high,Surly,Surly
1333,8534.3743,1,mid,8,high,Electra,Surly
1333,8534.3743,8,high,8,high,Surly,Surly
1333,8534.3743,9,high,8,high,Trek,Surly
77,8522.9542,9,high,9,high,Trek,Trek
351,8498.4630,9,high,8,high,Trek,Surly
351,8498.4630,8,high,8,high,Surly,Surly
351,8498.4630,8,high,8,high,Surly,Surly
351,8498.4630,1,mid,8,high,Electra,Surly
778,8481.8980,7,mid,4,low,"Sun Bicycles","Pure Cycles"
778,8481.8980,1,mid,4,low,Electra,"Pure Cycles"
778,8481.8980,9,high,4,low,Trek,"Pure Cycles"
778,8481.8980,4,low,4,low,"Pure Cycles","Pure Cycles"
1341,8476.5220,4,low,9,high,"Pure Cycles",Trek
1341,8476.5220,1,mid,9,high,Electra,Trek
1341,8476.5220,9,high,9,high,Trek,Trek
149,8474.1624,8,high,8,high,Surly,Surly
149,8474.1624,9,high,8,high,Trek,Surly
1161,8445.9545,1,mid,1,mid,Electra,Electra
1161,8445.9545,1,mid,1,mid,Electra,Electra
1161,8445.9545,9,high,1,mid,Trek,Electra
206,8429.9454,8,high,5,mid,Surly,Ritchey
206,8429.9454,5,mid,5,mid,Ritchey,Ritchey
206,8429.9454,9,high,5,mid,Trek,Ritchey
1374,8394.4714,1,mid,1,mid,Electra,Electra
1374,8394.4714,3,high,1,mid,Heller,Electra
1374,8394.4714,1,mid,1,mid,Electra,Electra
1374,8394.4714,1,mid,1,mid,Electra,Electra
1374,8394.4714,8,high,1,mid,Surly,Electra
564,8392.9437,9,high,9,high,Trek,Trek
564,8392.9437,9,high,9,high,Trek,Trek
564,8392.9437,2,mid,9,high,Haro,Trek
564,8392.9437,1,mid,9,high,Electra,Trek
536,8376.9244,1,mid,1,mid,Electra,Electra
536,8376.9244,5,mid,1,mid,Ritchey,Electra
536,8376.9244,9,high,1,mid,Trek,Electra
536,8376.9244,1,mid,1,mid,Electra,Electra
506,8359.2160,4,low,9,high,"Pure Cycles",Trek
506,8359.2160,9,high,9,high,Trek,Trek
506,8359.2160,4,low,9,high,"Pure Cycles",Trek
506,8359.2160,9,high,9,high,Trek,Trek
